Номер пакета	Время	acc_X	acc_Y	acc_Z	gyro_X	gyro_Y	gyro_Z	mag_X	mag_Y	mag_Z	Лидар
26469	409702	-838	-1964	678	90	-22	-294	196	491	545	11521
26470	409720	-809	-1949	727	72	2	-303	185	491	537	11521
26471	409735	-816	-1919	779	67	33	-268	194	493	525	11521
26472	409750	-896	-1973	916	82	122	-92	188	488	525	11521
26473	409765	-941	-2082	955	97	171	4	195	493	528	11521
26474	409780	-1069	-2261	1099	152	252	109	197	500	535	11521
26475	409795	-1142	-2345	1222	194	286	123	202	492	525	11521
26476	409810	-1209	-2436	1508	289	269	47	214	482	528	11521
26477	409828	-1189	-2384	1794	305	111	-145	208	481	527	11521
26478	409843	-1141	-2308	1898	307	-31	-249	208	481	528	11521
26479	409858	-931	-2124	1879	244	-339	-413	202	490	518	11521
26480	409873	-826	-1999	1800	144	-451	-480	192	482	519	11521
26481	409888	-607	-1722	1571	-87	-565	-493	190	479	517	11521
26482	409903	-420	-1555	1254	-191	-586	-306	174	479	524	11521
26483	409918	-360	-1535	1115	-240	-530	-175	167	484	507	11521
26484	409936	-339	-1496	992	-326	-321	91	157	490	518	11521
26485	409951	-345	-1496	1001	-310	-129	356	167	498	517	11521
26486	409966	-477	-1522	1071	-274	-64	469	159	494	525	11521
26487	409981	-624	-1605	1206	-239	29	597	151	497	529	11521
26488	409996	-677	-1604	1284	-242	29	576	172	504	531	11521
26489	410011	-735	-1512	1319	-249	-106	450	182	500	536	11521
26490	410026	-704	-1402	1188	-279	-304	319	183	489	528	11521
26491	410044	-664	-1323	1084	-281	-394	256	167	498	518	11521
26492	410059	-582	-1152	865	-284	-503	175	178	503	527	11521
26494	410089	-481	-997	636	-373	-429	200	166	506	532	11521
26495	410104	-480	-957	567	-367	-404	238	166	506	536	11521
26496	410119	-464	-986	455	-325	-340	325	166	506	529	11521
26497	410134	-505	-1028	429	-273	-257	390	173	516	529	11521
26498	410152	-524	-1076	431	-254	-222	412	181	502	541	11521
26499	410167	-541	-1175	451	-235	-182	385	172	492	547	11521
26500	410182	-573	-1196	443	-209	-186	364	164	507	542	11521
26501	410197	-605	-1294	459	-155	-205	356	175	517	548	11521
26502	410212	-620	-1368	483	-146	-196	341	182	511	544	11521
26503	410227	-671	-1450	523	-146	-183	293	179	511	543	11521
26504	410242	-714	-1541	563	-153	-147	284	182	510	547	11521
26505	410260	-738	-1600	574	-166	-114	289	185	505	546	11521
26506	410275	-746	-1690	573	-198	-26	284	179	510	549	11521
26507	410290	-777	-1698	602	-202	16	282	190	516	549	11521
26514	410398	-1235	-1914	1107	124	86	86	238	510	553	11521
26515	410413	-1222	-1951	1092	116	6	66	234	506	560	11521
26516	410428	-1267	-1977	964	169	-162	-4	228	499	565	11521
26517	410443	-1301	-1972	972	233	-173	-36	225	503	552	11521
26518	410458	-1374	-2018	989	340	-50	-95	229	496	555	11521
26524	410551	-1401	-1726	1466	-147	172	-747	229	507	542	11521
26525	410566	-1226	-1482	1167	-267	263	-828	224	515	542	11521
26526	410584	-1097	-1359	957	-398	674	-720	209	519	545	11521
26527	410599	-1099	-1297	981	-515	940	-636	221	530	564	11521
26528	410614	-1149	-1245	1092	-692	1319	-422	229	535	574	11521
26529	410629	-1156	-1325	1044	-676	1399	-304	241	544	587	11521
26530	410644	-1193	-1464	882	-645	1479	-269	257	544	600	11521
26531	410659	-1169	-1489	857	-638	1488	-339	265	556	601	11521
26532	410674	-1078	-1446	781	-585	1370	-536	280	569	623	11521
26534	410707	-870	-1267	561	-384	975	-760	284	576	655	11521
26535	410722	-719	-1184	337	-260	776	-770	290	587	652	11521
26536	410737	-670	-1139	242	-216	730	-747	284	587	658	11521
26537	410752	-594	-1075	65	-176	778	-624	282	590	673	11521
26538	410767	-535	-1119	-14	-200	945	-462	285	598	672	11521
26539	410782	-533	-1151	-8	-244	1048	-407	287	607	690	11521
26540	410800	-557	-1221	-2	-311	1182	-325	299	607	701	11521
26541	410815	-569	-1290	-41	-295	1214	-292	304	611	709	11521
26542	410830	-631	-1447	-134	-295	1318	-311	310	606	722	11521
26543	410845	-705	-1654	-189	-369	1473	-394	306	609	729	11521
26544	410860	-739	-1794	-302	-386	1573	-505	330	617	761	11521
26545	410875	-867	-1745	-372	-505	1920	-871	326	623	770	11521
26546	410890	-867	-1661	-211	-550	2106	-956	325	635	789	11521
26547	410908	-874	-1667	225	-442	2106	-832	316	638	801	11521
26548	410923	-814	-2016	352	-165	1563	-566	335	644	824	11521
26549	410938	-783	-2184	231	-127	1279	-576	332	645	832	11521
26550	410953	-834	-2172	-182	-194	1013	-843	330	654	841	11521
26551	410968	-788	-2161	-223	-272	1044	-930	324	647	853	11521
26552	410983	-691	-2239	-189	-384	1163	-984	311	661	863	11521
26572	411292	131	-1963	-240	-954	511	-1091	44	772	1091	11521
26596	411664	1235	-1764	-1009	-337	795	-210	-178	734	1312	11521
26597	411679	1184	-1795	-902	-309	707	-190	-184	737	1315	11521
26599	411709	1009	-1976	-980	-15	127	-165	-190	730	1313	11521
26600	411724	969	-2026	-1176	69	-81	-318	-184	726	1314	11521
26601	411739	1131	-1905	-1338	137	-50	-484	-195	731	1316	11521
26602	411754	1241	-1808	-1411	162	31	-503	-197	727	1313	11521
26603	411772	1276	-1709	-1297	83	263	-327	-216	734	1309	11521
26604	411787	1218	-1827	-1220	60	293	-159	-210	735	1303	11521
26605	411802	985	-2010	-1218	109	171	4	-217	736	1298	11521
26606	411817	660	-1929	-1082	82	32	-75	-210	737	1302	11521
26607	411832	496	-1889	-974	100	-81	-110	-216	727	1307	11521
26608	411847	302	-1964	-928	319	-359	-182	-223	732	1298	11521
26609	411862	311	-1957	-961	614	-520	-395	-218	735	1283	11521
26610	411880	408	-1720	-897	655	-505	-453	-220	729	1294	11521
26630	412186	814	-1139	-705	-116	380	228	-177	736	1284	11521
26631	412204	849	-1137	-740	-47	324	192	-172	743	1289	11521
26645	412420	727	-2110	-1344	558	-412	126	-91	755	1237	11521
26646	412435	771	-2010	-1373	539	-261	82	-102	749	1226	11521
26647	412450	756	-2163	-1198	480	29	194	-92	757	1221	11521
26648	412465	721	-2297	-1041	530	74	211	-89	755	1211	11521
26650	412495	524	-2457	-673	741	-242	30	-91	757	1191	11521
26657	412603	824	-2218	-289	229	-197	-719	-136	766	1116	11521
26658	412618	759	-2086	-80	-42	6	-782	-145	780	1121	11521
26659	412636	632	-1898	-74	-126	39	-664	-164	779	1118	11521
26660	412651	675	-1942	5	-175	69	-543	-172	773	1127	11521
26661	412666	578	-1958	53	-291	117	-431	-170	760	1123	11521
26675	412882	1123	-1206	-692	-579	-189	-175	-248	717	1308	11521
26676	412897	1155	-1280	-784	-489	-269	-152	-249	720	1301	11521
26677	412912	1165	-1320	-825	-467	-287	-126	-244	723	1297	11521
26682	412990	1433	-1485	-1147	-442	-67	-83	-251	708	1342	11521
26686	413050	1051	-1916	-1312	455	-526	246	-234	724	1322	11521
26687	413068	1035	-1971	-1443	589	-531	179	-215	724	1332	11521
26688	413083	1166	-1835	-1466	577	-342	-39	-223	722	1327	11521
26689	413098	1239	-1712	-1464	442	-203	-137	-220	722	1313	11521
26690	413113	1181	-1492	-1226	137	16	-54	-224	731	1323	11521
26691	413128	834	-1642	-936	217	-199	314	-205	735	1317	11521
26703	413314	265	-1698	-865	336	74	487	-141	778	1223	11521
26704	413329	322	-1699	-869	385	37	448	-129	787	1215	11521
26705	413344	384	-1642	-914	331	71	320	-121	785	1228	11521
26706	413359	392	-1608	-890	226	152	250	-125	787	1218	11521
26707	413374	378	-1472	-680	-12	300	112	-129	795	1200	11521
26708	413392	378	-1406	-599	-98	303	78	-125	790	1215	11521
26709	413407	368	-1415	-610	-113	293	64	-125	788	1217	11521
26710	413422	366	-1378	-610	-221	327	-49	-125	788	1223	11521
26712	413452	500	-1206	-608	-381	423	-253	-124	778	1230	11521
26713	413467	570	-1146	-587	-410	448	-281	-129	779	1226	11521
26714	413482	714	-1071	-586	-401	454	-287	-132	773	1228	11521
26715	413500	810	-1049	-625	-350	407	-202	-146	787	1236	11521
26716	413515	865	-1069	-651	-327	371	-131	-139	777	1256	11521
26717	413530	905	-1155	-818	-279	310	16	-141	770	1256	11521
26718	413545	889	-1217	-860	-284	306	79	-136	769	1255	11521
26720	413575	914	-1536	-1021	-187	204	215	-138	769	1268	11521
26723	413623	1034	-1780	-1205	-97	142	186	-125	771	1272	11521
26724	413638	1054	-1858	-1144	-99	112	166	-131	765	1274	11521
26725	413653	1003	-1913	-1106	62	-45	200	-120	767	1273	11521
26749	414022	101	-1515	-310	192	-736	457	-54	795	1112	11521
26750	414040	76	-1544	-386	66	-650	439	-51	796	1103	11521
26751	414055	107	-1552	-530	-81	-497	361	-49	802	1110	11521
26752	414070	146	-1549	-603	-186	-347	298	-46	799	1115	11521
26753	414085	193	-1565	-620	-217	-299	293	-38	793	1118	11521
26754	414100	222	-1652	-667	-163	-299	257	-32	792	1122	11521
26755	414115	221	-1678	-712	-135	-312	217	-16	796	1114	11521
26756	414130	274	-1742	-752	-83	-321	114	-31	795	1124	11521
26757	414148	316	-1790	-732	-64	-313	23	-11	794	1125	11521
26758	414163	350	-1836	-721	-56	-308	1	-15	787	1127	11521
26759	414178	407	-1926	-764	-73	-309	-55	-22	800	1123	11521
26760	414193	462	-1951	-792	-108	-288	-82	-11	791	1126	11521
26761	414208	530	-1958	-838	-227	-183	-124	-13	796	1126	11521
26762	414223	546	-1944	-810	-287	-120	-116	-26	791	1130	11521
26763	414238	528	-1993	-814	-334	-56	-39	-21	795	1142	11521
26764	414256	523	-2089	-869	-307	-32	-6	-12	797	1151	11521
26765	414271	536	-2113	-881	-296	-14	-32	-11	789	1150	11521
26766	414286	561	-2075	-894	-211	-22	-68	-34	792	1158	11521
26767	414301	566	-2073	-890	-150	-52	-45	-36	788	1156	11521
26768	414316	476	-2120	-907	-34	-110	62	-32	785	1158	11521
26769	414331	410	-2197	-917	-10	-123	108	-18	790	1160	11521
26770	414346	425	-2418	-1036	38	-133	117	-14	786	1160	11521
26771	414364	464	-2258	-1125	40	-65	-23	-28	795	1149	11521
26772	414379	431	-2071	-1060	-27	-6	-30	-15	785	1161	11521
26773	414394	177	-1959	-991	-1	28	230	-13	782	1155	11521
26774	414409	-17	-2055	-1038	78	58	374	-10	780	1174	11521
26775	414424	-325	-2204	-928	80	265	366	-5	788	1165	11521
26776	414439	-389	-2197	-756	36	373	12	5	783	1168	11521
26777	414454	-392	-2142	-449	-9	407	25	13	786	1163	11521
26778	414472	-242	-2013	-380	3	236	-141	11	785	1165	11521
26779	414487	-118	-1947	-482	3	150	-169	-13	782	1165	11521
26780	414502	-15	-1713	-724	-149	209	-162	-6	787	1168	11521
26781	414517	-39	-1582	-734	-258	419	123	-4	774	1178	11521
26782	414532	-103	-1642	-706	-166	451	335	12	779	1178	11521
26783	414547	-287	-1941	-607	114	380	592	16	777	1181	11521
26784	414562	-313	-2052	-557	419	167	458	18	785	1164	11521
26786	414595	-59	-1826	-601	655	-65	5	24	784	1139	11521
26787	414610	25	-1683	-620	668	-65	-59	28	780	1145	11521
26788	414625	151	-1515	-570	590	6	9	40	782	1132	11521
26789	414640	191	-1497	-570	528	59	98	34	786	1130	11521
26791	414670	112	-1545	-537	209	327	325	46	778	1126	11521
26792	414688	83	-1577	-528	169	368	322	42	785	1123	11521
26793	414703	50	-1647	-487	150	396	245	50	789	1106	11521
26794	414718	54	-1664	-473	153	391	169	58	781	1117	11521
26795	414733	121	-1578	-449	128	384	-27	60	781	1106	11521
26796	414748	165	-1522	-426	104	381	-92	57	786	1111	11521
26797	414763	248	-1468	-450	93	362	-113	45	785	1117	11521
26798	414778	315	-1532	-496	62	364	-64	50	783	1109	11521
26799	414796	324	-1575	-550	46	372	-51	56	780	1113	11521
26800	414811	292	-1657	-577	-3	399	-55	53	777	1118	11521
26801	414826	284	-1732	-590	-20	396	-62	47	794	1117	11521
26802	414841	258	-1851	-658	-19	353	-123	53	786	1107	11521
26803	414856	252	-1882	-697	-44	349	-175	54	785	1107	11521
26804	414871	331	-1972	-783	-113	379	-283	43	791	1109	11521
26805	414886	434	-1945	-848	-172	410	-386	46	790	1108	11521
26806	414904	506	-1950	-881	-180	423	-390	24	779	1105	11521
26807	414919	588	-2008	-892	-135	425	-364	20	785	1118	11521
26808	414934	590	-2038	-876	-105	414	-348	14	786	1121	11521
26809	414949	585	-2099	-784	-15	346	-323	13	780	1124	11521
26810	414964	518	-2175	-661	120	206	-330	5	790	1121	11521
26811	414979	496	-2217	-603	209	118	-360	-4	789	1120	11521
26812	414994	466	-2243	-511	332	-34	-484	0	793	1108	11521
26813	415012	518	-2248	-484	350	-89	-636	-19	788	1111	11521
26820	415120	331	-2413	84	333	-181	19	-49	794	1096	11521
26821	415135	373	-2317	138	293	-296	-195	-46	798	1095	11521
26824	415180	788	-1745	-180	-297	-195	-122	-65	795	1099	11521
26825	415195	825	-1792	-247	-376	-99	41	-68	794	1109	11521
26826	415210	758	-1862	-235	-398	3	278	-51	793	1116	11521
26827	415228	572	-1981	-170	-176	-156	422	-69	797	1107	11521
26828	415243	478	-2022	-167	-12	-307	419	-42	795	1112	11521
26829	415258	318	-2004	-190	275	-612	291	-34	794	1114	11521
26830	415273	282	-1946	-209	395	-735	203	-38	791	1098	11521
26831	415288	256	-1764	-232	558	-880	75	-38	796	1095	11521
26833	415318	304	-1630	-213	542	-848	84	-28	795	1071	11521
26839	415411	184	-1612	-301	37	-706	156	-15	792	1040	11521
26840	415426	201	-1625	-349	-5	-678	121	-19	794	1039	11521
26841	415444	215	-1604	-401	-70	-607	55	-15	792	1050	11521
26842	415459	494	-1700	-430	-71	-577	58	-8	788	1057	11521
26843	415474	276	-1765	-452	-69	-572	47	-2	799	1055	11521
26844	415489	308	-1877	-467	-100	-563	-5	-6	790	1047	11521
26845	415504	332	-1903	-490	-117	-562	-34	-19	800	1053	11521
26846	415519	381	-1955	-606	-157	-529	-59	8	792	1058	11521
26847	415534	416	-1997	-680	-230	-414	-24	7	790	1055	11521
26848	415552	410	-2030	-698	-275	-337	0	-22	798	1064	11521
26849	415567	404	-2094	-662	-347	-236	34	-5	788	1080	11521
26850	415582	426	-2120	-676	-334	-231	28	-2	788	1078	11521
26851	415597	464	-2101	-760	-263	-263	-10	-21	792	1074	11521
26852	415612	474	-2087	-799	-226	-270	-11	-1	793	1079	11521
26853	415627	459	-2086	-813	-159	-267	46	-9	790	1071	11521
26854	415642	363	-2126	-761	-96	-272	131	1	790	1072	11521
26855	415660	319	-2182	-750	-79	-273	166	4	791	1087	11521
26856	415675	246	-2274	-754	-84	-279	187	17	786	1081	11521
26857	415690	270	-2323	-822	-99	-265	185	13	796	1081	11521
26858	415705	306	-2193	-947	-174	-138	151	25	782	1085	11521
26859	415720	262	-2069	-917	-203	-61	199	20	784	1098	11521
26860	415735	-35	-2073	-767	-123	-4	510	31	781	1094	11521
26861	415750	-401	-2397	-685	51	-27	706	37	785	1105	11521
26862	415768	-571	-2481	-599	112	-36	635	49	780	1093	11521
26863	415783	-789	-2409	-396	161	-56	340	62	781	1094	11521
26864	415798	-803	-2340	-308	126	-54	187	60	781	1102	11521
26865	415813	-614	-2178	-320	-19	-6	-57	63	781	1090	11521
26866	415828	-493	-2024	-391	-254	153	-152	60	786	1089	11521
26867	415843	-310	-1700	-544	-368	265	-76	66	769	1099	11521
26868	415858	-224	-1538	-717	-488	535	250	64	771	1114	11521
26869	415876	-263	-1523	-754	-543	686	458	71	775	1118	11521
26870	415891	-443	-1719	-664	-488	844	802	81	777	1130	11521
26871	415906	-555	-1939	-596	-238	713	815	101	771	1147	11521
26891	416215	82	-1820	-686	326	332	-40	154	753	1106	11521
26896	416290	391	-2215	-710	418	93	-172	134	770	1081	11521
26897	416308	259	-2316	-562	510	-80	-104	137	766	1081	11521
26900	416353	68	-2650	-616	521	-360	-278	128	758	1050	11521
26901	416368	240	-2597	-743	400	-253	-396	123	766	1053	11521
26902	416383	404	-2250	-736	128	81	-402	117	771	1051	11521
26903	416398	285	-2358	-549	82	263	59	123	778	1040	11521
26904	416416	174	-2583	-482	132	269	217	113	779	1034	11521
26905	416431	-36	-2765	-263	152	214	68	127	777	1035	11521
26907	416461	57	-2467	-23	349	-179	-495	122	777	1025	11521
26908	416476	118	-2312	-33	385	-297	-586	107	777	1024	11521
26909	416491	246	-2129	-3	386	-403	-568	101	774	1012	11521
26910	416506	389	-2113	-5	278	-375	-471	87	779	1008	11521
26920	416662	-47	-1627	192	248	-727	-127	57	772	964	11521
26921	416677	-2	-1495	71	-6	-542	-34	59	778	963	11521
26922	416692	31	-1447	39	-135	-429	16	60	783	960	11521
26923	416707	74	-1392	-32	-281	-270	101	51	782	955	11521
26924	416722	114	-1403	-61	-343	-191	139	67	777	968	11521
26925	416740	125	-1435	-57	-330	-201	143	56	778	970	11521
26931	416830	188	-1892	-165	-58	-573	95	69	767	974	11521
26932	416848	161	-2046	-335	-106	-705	98	64	771	979	11521
26933	416863	93	-2075	-439	-157	-696	107	70	777	971	11521
26934	416878	24	-2219	-553	-340	-505	157	66	775	989	11521
26935	416893	32	-2295	-537	-415	-379	158	78	788	982	11521
26936	416908	39	-2341	-503	-574	-189	69	81	781	998	11521
26937	416923	65	-2350	-513	-604	-158	28	80	778	1005	11521
26938	416938	125	-2329	-606	-537	-176	-61	72	779	1008	11521
26939	416956	183	-2267	-709	-456	-156	-107	77	781	1034	11521
26940	416971	202	-2236	-717	-420	-124	-108	76	784	1035	11521
26941	416986	181	-2219	-660	-364	-52	-62	73	772	1029	11521
26942	417001	136	-2223	-605	-320	-40	-27	74	780	1034	11521
26943	417016	119	-2334	-647	-250	-41	22	77	784	1029	11521
26945	417046	178	-2191	-718	-305	94	-75	86	782	1053	11521
26946	417064	87	-2094	-676	-276	131	83	86	780	1046	11521
26947	417079	27	-2168	-696	-204	127	200	73	781	1056	11521
26948	417094	-74	-2243	-718	-99	168	228	85	776	1050	11521
26949	417109	-133	-2175	-635	-55	193	173	94	775	1071	11521
26950	417124	-329	-2061	-365	113	124	132	87	769	1070	11521
26952	417154	-407	-2225	-253	337	-46	-61	92	781	1045	11521
26953	417172	-241	-2061	-281	277	-38	-371	87	776	1047	11521
26954	417187	-193	-1866	-279	221	1	-447	86	776	1039	11521
26955	417202	-130	-1669	-238	182	124	-246	77	783	1048	11521
26956	417217	-246	-1823	-176	185	270	109	64	779	1036	11521
26957	417232	-311	-1914	-147	162	333	199	83	780	1033	11521
26958	417247	-349	-1925	-145	148	386	169	89	782	1036	11521
26959	417262	-303	-1901	-147	129	387	118	85	777	1042	11521
26960	417280	-158	-1717	-213	137	328	31	82	787	1039	11521
26961	417295	-60	-1617	-292	145	258	75	92	774	1031	11521
26962	417310	-29	-1583	-349	136	241	107	86	773	1040	11521
26963	417325	-49	-1495	-343	29	270	161	90	778	1050	11521
26964	417340	-48	-1529	-347	-23	269	205	90	779	1038	11521
26965	417355	-41	-1533	-396	-70	241	177	90	781	1038	11521
26968	417403	107	-1448	-445	-161	142	-35	97	781	1043	11521
26969	417418	167	-1474	-492	-124	81	-79	104	784	1044	11521
26970	417433	195	-1413	-542	-49	12	-165	108	770	1053	11521
26972	417463	188	-1492	-537	138	-71	-131	95	780	1050	11521
26973	417478	180	-1637	-513	179	-95	-120	88	775	1044	11521
26974	417496	174	-1692	-509	184	-107	-134	90	787	1046	11521
26975	417511	162	-1798	-602	209	-121	-151	90	773	1047	11521
27000	417895	735	-1759	-22	230	-482	309	-28	791	952	11521
27001	417910	441	-1924	66	99	-322	691	-4	791	951	11521
27002	417928	203	-2077	122	72	-300	797	13	788	957	11521
27003	417943	142	-2057	101	50	-305	724	2	785	943	11521
27004	417958	151	-1804	29	18	-324	535	34	780	949	11521
27005	417973	139	-1655	34	21	-332	505	36	776	956	11521
27006	417988	108	-1565	40	97	-391	593	40	777	945	11521
27007	418003	53	-1582	46	149	-435	629	57	781	934	11521
27008	418018	-33	-1593	133	171	-506	631	60	776	938	11521
27009	418036	-43	-1601	106	238	-634	548	74	770	930	11521
27014	418111	88	-1270	-66	-47	-469	656	92	774	916	11521
27017	418159	-104	-1591	-321	-134	-348	830	136	764	918	11521
27018	418174	-132	-1683	-380	-119	-339	808	142	755	930	11521
27019	418189	-195	-1844	-409	-66	-347	732	157	759	924	11521
27020	418204	-201	-1937	-411	-21	-379	693	163	751	917	11521
27021	418219	-236	-2105	-460	109	-502	602	164	755	919	11521
27022	418234	-250	-2258	-480	330	-682	494	172	749	913	11521
27024	418267	-367	-2304	-421	720	-1025	465	185	736	909	11521
27025	418282	-417	-2385	-432	856	-1106	487	185	738	888	11521
27026	418297	-439	-2565	-453	961	-1061	407	195	732	852	11521
27027	418312	-424	-2558	-396	918	-952	293	185	727	840	11521
27028	418327	-342	-2431	-230	806	-725	102	187	717	836	11521
27029	418342	-287	-2326	-26	725	-616	122	182	723	818	11521
27031	418375	-193	-2157	12	627	-676	232	181	711	798	11521
27032	418390	-218	-1958	-53	576	-673	239	185	707	777	11521
27033	418405	-321	-1608	-212	466	-447	374	175	701	786	11521
27034	418420	-409	-1517	-214	410	-198	486	190	689	776	11521
27035	418435	-520	-1521	-52	195	356	757	192	692	783	11521
27036	418450	-955	-1704	348	175	698	1029	209	684	768	11521
27037	418468	-1210	-1875	634	232	694	1121	216	677	779	11521
27039	418498	-1626	-2532	1192	519	50	751	257	673	762	11521
