Номер пакета	Время	acc_X	acc_Y	acc_Z	gyro_X	gyro_Y	gyro_Z	mag_X	mag_Y	mag_Z	Лидар
1794	14367	-81	-967	1993	-279	31	-153	-27	248	1160	20
1795	14368	-129	-1031	2022	-200	-10	-157	-18	252	1156	20
1796	14381	-129	-1031	2022	-200	-10	-157	-18	252	1156	20
1797	14388	-179	-984	2044	-98	-72	-104	-28	256	1162	20
1798	14388	-177	-841	2029	-11	-134	0	-28	256	1162	20
1799	14401	-177	-841	2029	-11	-134	0	-29	255	1156	20
1800	14408	-112	-694	2013	40	-177	127	-29	255	1156	20
1801	14408	-31	-605	1997	49	-202	222	-31	247	1158	20
1802	14422	-31	-605	1997	49	-202	222	-31	247	1158	20
1803	14422	12	-510	1960	17	-198	258	-28	253	1160	20
1804	14436	-1	-431	1920	-69	-131	271	-28	253	1160	20
1805	14441	-1	-431	1920	-69	-131	271	-26	256	1173	20
1806	14442	-29	-449	1941	-212	4	295	-26	256	1173	20
1807	14455	-63	-645	2008	-364	151	313	-10	261	1162	20
1808	14459	-174	-907	2068	-468	242	292	-10	261	1162	20
1809	14463	-326	-1143	2106	-488	282	248	-15	258	1171	20
1810	14479	-326	-1143	2106	-488	282	248	-8	272	1168	20
1811	14484	-454	-1404	2136	-431	299	214	-8	272	1168	20
1812	14485	-550	-1581	2152	-309	246	196	5	267	1177	20
1813	14498	-550	-1581	2152	-309	246	196	5	267	1177	20
1814	14499	-615	-1669	2179	-148	92	216	8	266	1174	20
1815	14513	-611	-1706	2179	26	-149	263	8	266	1174	20
1816	14519	-532	-1568	2082	208	-446	284	14	274	1172	20
1817	14519	-532	-1568	2082	208	-446	284	14	274	1172	20
1818	14534	-412	-1282	2006	359	-735	271	9	264	1169	20
1819	14534	-254	-1066	1906	450	-966	266	3	264	1170	20
1820	14548	-254	-872	1784	489	-1119	260	3	264	1170	20
1821	14554	-110	-872	1784	489	-1119	260	3	264	1170	20
1822	14555	-30	-711	1703	491	-1145	247	-6	263	1166	20
1823	14572	41	-600	1641	464	-1055	234	-7	268	1155	20
1824	14572	67	-540	1623	415	-908	226	-8	261	1157	20
1825	14586	67	-540	1623	415	-908	226	-8	261	1157	20
1826	14591	67	-505	1662	352	-753	237	-8	261	1157	20
1827	14592	68	-508	1681	284	-627	260	-16	261	1159	20
1828	14604	68	-508	1681	284	-627	260	-16	261	1159	20
1829	14610	47	-548	1661	212	-531	281	-6	256	1150	20
1830	14610	26	-591	1688	144	-452	294	-6	256	1150	20
1831	14625	26	-591	1688	144	-452	294	-7	258	1154	20
1832	14631	-4	-656	1715	81	-394	294	-7	258	1154	20
1833	14631	-19	-745	1733	27	-364	284	-5	264	1159	20
1834	14645	-35	-845	1745	-7	-354	254	-8	261	1155	20
1835	14645	-35	-845	1745	-7	-354	254	-8	261	1155	20
1836	14658	-48	-943	1777	-20	-360	206	6	260	1158	20
1837	14663	-46	-1006	1794	-18	-379	156	6	260	1158	20
1838	14667	-55	-1080	1789	0	-408	104	-8	256	1172	20
1839	14680	-55	-1080	1789	0	-408	104	-8	256	1172	20
1840	14687	-52	-1097	1764	34	-438	59	-10	263	1160	20
1841	14687	-49	-1083	1730	80	-463	39	-21	256	1157	20
1842	14702	-29	-1034	1702	124	-477	56	-21	256	1157	20
1843	14709	-29	-1034	1702	124	-477	56	-21	258	1166	20
1844	14709	31	-972	1660	161	-482	100	-16	258	1166	20
1845	14723	59	-886	1607	188	-462	152	-15	267	1169	20
1846	14723	88	-799	1566	209	-414	188	-15	267	1169	20
1847	14738	88	-799	1566	209	-414	188	-23	253	1160	20
1848	14744	106	-705	1542	216	-350	210	-23	253	1160	20
1849	14744	113	-641	1538	204	-298	226	-15	253	1164	20
1850	14760	113	-641	1538	204	-264	235	-15	253	1164	20
1851	14760	160	-578	1509	138	-236	226	-25	256	1152	20
1852	14779	160	-578	1509	138	-236	226	-25	256	1152	20
1853	14779	176	-557	1507	90	-207	192	-16	252	1159	20
1854	14793	172	-587	1497	45	-173	146	-16	252	1159	20
1855	14798	172	-612	1524	3	-140	94	-16	252	1159	20
1856	14799	159	-612	1524	3	-140	94	-17	255	1153	20
1857	14812	145	-624	1543	-30	-120	44	-10	261	1158	20
1858	14819	137	-626	1562	-64	-120	15	-10	261	1158	20
1859	14819	137	-626	1562	-64	-136	8	-10	257	1169	20
1860	14833	161	-628	1578	-99	-136	8	-10	257	1169	20
1861	14839	165	-628	1591	-130	-148	-2	-7	261	1163	20
1862	14840	210	-635	1613	-158	-144	-24	-7	261	1163	20
1863	14854	210	-635	1613	-158	-144	-24	-19	264	1169	20
1864	14860	219	-630	1620	-188	-125	-53	-19	264	1169	20
1865	14861	236	-657	1649	-224	-107	-80	-9	257	1165	20
1866	14869	236	-657	1649	-224	-107	-80	-9	257	1165	20
1867	14875	257	-688	1673	-258	-91	-110	-21	265	1176	20
1868	14889	259	-703	1695	-289	-73	-144	-21	265	1176	20
1869	14895	244	-740	1703	-313	-41	-165	-20	257	1166	20
1870	14895	244	-740	1703	-313	-41	-165	-12	262	1161	20
1871	14910	238	-773	1738	-330	2	-168	-12	262	1161	20
1872	14916	210	-829	1790	-335	42	-153	-16	267	1176	20
1873	14916	197	-892	1851	-327	56	-132	-16	267	1176	20
1874	14932	197	-892	1851	-327	56	-132	-12	272	1180	20
1875	14938	203	-917	1872	-307	48	-123	-12	272	1180	20
1876	14938	209	-930	1893	-283	33	-126	-9	271	1181	20
1877	14952	209	-930	1893	-283	33	-126	-9	271	1181	20
1878	14952	213	-928	1913	-252	23	-142	-15	290	1189	20
1879	14965	228	-919	1949	-230	13	-174	-15	290	1189	20
1880	14972	228	-919	1949	-230	-243	-212	-18	276	1192	20
1881	14972	245	-915	1993	-223	-30	-258	-24	279	1198	20
1882	14989	245	-915	1993	-223	-30	-258	-24	279	1198	20
1883	14989	255	-936	2000	-231	-49	-309	-17	282	1196	20
1884	15004	265	-974	2019	-236	-58	-359	-17	282	1196	20
1885	15005	257	-1009	2035	-232	-65	-407	-25	284	1192	20
1886	15019	257	-1009	2035	-232	-65	-407	-20	290	1200	20
1887	15025	256	-1048	2053	-217	-70	-442	-20	290	1200	20
1888	15025	253	-1087	2085	-186	-82	-462	-29	283	1193	20
1889	15039	254	-1089	2103	-139	-102	-473	-29	283	1193	20
1890	15046	254	-1089	2103	-139	-102	-473	-37	283	1202	20
1891	15046	278	-1058	2092	-89	-119	-480	-37	283	1202	20
1892	15060	308	-988	2083	-45	-117	-477	-38	282	1200	20
1893	15065	308	-988	2083	-45	-117	-477	-38	282	1200	20
1894	15066	332	-922	2081	-22	-89	-466	-39	283	1201	20
1895	15079	348	-871	2094	-26	-51	-464	-39	283	1201	20
1896	15080	348	-871	2094	-26	-51	-464	-53	286	1197	20
1897	15086	366	-839	2106	-48	-14	-486	-53	286	1197	20
1898	15100	358	-833	2093	-82	24	-520	-58	280	1216	20
1899	15100	345	-849	2087	-130	69	-557	-53	282	1203	20
1900	15114	345	-849	2087	-130	69	-557	-53	282	1203	20
1901	15120	342	-876	2077	-190	124	-596	-53	282	1203	20
1902	15121	307	-923	2076	-247	175	-637	-62	280	1211	20
1903	15135	307	-923	2076	-247	175	-637	-62	284	1213	20
1904	15141	288	-1038	2068	-291	218	-672	-62	284	1213	20
1905	15141	249	-1141	2090	-307	256	-697	-70	275	1207	20
1906	15157	188	-1237	2093	-288	295	-703	-70	275	1207	20
1907	15162	188	-1237	2093	-288	295	-703	-69	289	1215	20
1908	15163	145	-1302	2090	-233	329	-678	-69	289	1215	20
1909	15176	100	-1349	2081	-162	352	-633	-77	291	1211	20
1910	15177	83	-1376	2087	-78	347	-573	-88	286	1209	20
1911	15195	63	-1372	2066	11	302	-520	-88	286	1209	20
1912	15195	63	-1372	2066	11	302	-264	-86	279	1225	20
1913	15209	49	-1343	2021	101	236	-490	-86	279	1225	20
1914	15214	59	-1304	1963	188	174	-480	-78	289	1216	20
1915	15215	88	-1279	1931	261	107	-475	-90	280	1206	20
1916	15230	88	-1279	1931	261	107	-475	-90	280	1206	20
1917	15231	111	-1260	1875	319	47	-472	-89	286	1212	20
1918	15247	144	-1252	1818	379	1	-473	-89	286	1212	20
1919	15253	147	-1212	1768	444	-22	-487	-96	279	1196	20
1920	15253	147	-1157	1731	513	-29	-496	-96	279	1196	20
1921	15267	132	-1157	1731	513	-29	-496	-103	271	1193	20
1922	15273	130	-1082	1692	572	-38	-496	-103	271	1193	20
1923	15273	130	-1082	1692	572	-38	-496	-102	268	1180	20
1924	15285	145	-1000	1657	604	-61	-480	-102	268	1180	20
1925	15285	161	-912	1609	609	-101	-457	-110	258	1176	20
1926	15292	161	-912	1609	609	-101	-457	-110	258	1176	20
1927	15306	209	-838	1564	584	-139	-443	-113	258	1176	20
1928	15312	244	-778	1537	538	-159	-443	-113	258	1176	20
1929	15312	274	-728	1512	478	-154	-452	-113	253	1170	20
1930	15327	274	-728	1512	478	-154	-452	-113	253	1170	20
1931	15327	285	-697	1489	405	-125	-464	-129	246	1165	20
1932	15342	303	-688	1475	332	-77	-466	-122	244	1163	20
1933	15348	303	-688	1475	332	-77	-466	-122	244	1163	20
1934	15348	301	-682	1475	261	-21	-454	-137	238	1155	20
1935	15363	268	-690	1461	192	41	-416	-137	238	1155	20
1936	15368	255	-695	1446	130	106	-350	-131	241	1159	20
1937	15369	227	-708	1439	80	175	-267	-136	241	1157	20
1938	15385	227	-708	1439	80	175	-267	-136	241	1157	20
1939	15388	202	-710	1434	49	233	-189	-125	233	1150	20
1940	15392	150	-704	1458	27	294	-76	-129	236	1153	20
1941	15416	126	-667	1460	23	279	-49	-129	236	1153	20
1942	15416	126	-667	1460	23	279	-49	-131	233	1149	20
1943	15430	118	-615	1467	16	228	-42	-125	231	1140	20
1944	15435	124	-579	1467	-9	145	-43	-125	231	1140	20
1945	15436	124	-579	1467	-9	145	-43	-129	245	1154	20
1946	15449	174	-572	1487	-42	34	-67	-129	245	1154	20
1947	15450	234	-568	1515	-71	-101	-134	-132	236	1153	20
1948	15464	234	-568	1515	-93	-235	-238	-132	236	1153	20
1949	15470	276	-556	1513	-93	-235	-238	-130	245	1160	20
1950	15471	333	-502	1505	-117	-346	-334	-130	245	1160	20
1951	15485	373	-462	1502	-153	-407	-382	-125	239	1159	20
1952	15490	373	-462	1502	-197	-413	-382	-125	239	1159	20
1953	15493	433	-416	1531	-248	-378	-356	-139	241	1164	20
1954	15509	433	-416	1531	-248	-378	-356	-149	245	1168	20
1955	15515	461	-408	1546	-315	-324	-296	-149	245	1168	20
1956	15515	469	-445	1563	-386	-252	-197	-142	243	1172	20
1957	15530	469	-445	1563	-386	-252	-197	-142	243	1172	20
1958	15530	477	-521	1582	-459	-158	-79	-148	247	1181	20
1959	15544	477	-620	1639	-518	-52	33	-148	247	1181	20
1960	15549	477	-620	1639	-518	-52	33	-152	260	1188	20
1961	15550	456	-696	1711	-553	42	118	-152	260	1188	20
1962	15563	430	-779	1758	-568	118	166	-152	258	1192	20
1963	15564	397	-838	1808	-579	164	176	-142	265	1192	20
1964	15577	397	-838	1808	-579	164	176	-142	265	1192	20
1965	15584	353	-906	1858	-589	172	159	-142	265	1192	20
1966	15584	325	-987	1928	-595	153	134	-144	266	1198	20
1967	15601	283	-1078	1973	-596	120	111	-143	273	1202	20
1968	15601	272	-1187	2021	-585	66	87	-143	273	1202	20
1969	15614	272	-1187	2021	-585	66	87	-144	276	1204	20
1970	15621	268	-1257	2046	-546	-8	47	-144	276	1204	20
1971	15621	268	-1257	2046	-546	-8	47	-138	286	1222	20
1972	15633	260	-1301	2054	-487	-81	7	-138	286	1222	20
1973	15638	241	-1314	2041	-413	-141	-10	-136	286	1214	20
1974	15639	248	-1312	2023	-320	-188	-2	-136	286	1214	20
1975	15653	248	-1312	2023	-320	-188	-2	-133	285	1215	20
1976	15659	249	-1235	1982	-222	-227	17	-133	285	1215	20
1977	15659	270	-1106	1943	-135	-257	56	-146	296	1216	20
1978	15674	270	-1106	1943	-135	-257	56	-146	296	1216	20
1979	15674	301	-966	1892	-72	-273	115	-145	294	1231	20
1980	15688	350	-877	1862	-33	-272	161	-132	296	1227	20
1981	15693	379	-801	1839	-17	-259	171	-132	296	1227	20
1982	15697	379	-801	1839	-14	-237	153	-140	295	1221	20
1983	15710	397	-728	1824	-14	-237	153	-140	295	1221	20
1984	15717	399	-683	1806	-25	-211	124	-135	303	1226	20
1985	15717	392	-675	1813	-55	-181	104	-125	297	1228	20
1986	15733	392	-675	1813	-55	-181	104	-125	297	1228	20
1987	15739	398	-705	1829	-87	-155	87	-125	297	1228	20
1988	15739	403	-774	1853	-105	-142	64	-134	301	1219	20
1989	15755	411	-860	1868	-110	-140	40	-134	297	1217	20
1990	15755	397	-902	1857	-94	-139	19	-125	308	1232	20
1991	15771	397	-902	1857	-94	-139	19	-125	308	1232	20
1992	15777	379	-919	1863	-67	-130	9	-125	308	1232	20
1993	15778	358	-914	1840	-36	-112	29	-135	306	1230	20
1994	15792	361	-886	1826	-6	-93	78	-134	303	1229	20
1995	15792	364	-858	1815	19	-79	133	-133	305	1233	20
1996	15810	364	-858	1815	19	-79	133	-133	305	1233	20
1997	15810	382	-820	1795	42	-72	182	-130	305	1240	20
1998	15824	379	-756	1767	58	-61	215	-130	305	1240	20
1999	15830	379	-756	1767	58	-61	215	-120	310	1226	20
2000	15831	391	-720	1765	64	-41	237	-120	310	1226	20
2001	15845	388	-685	1771	59	-26	242	-124	310	1229	20
2002	15851	391	-676	1782	44	-22	231	-124	310	1229	20
2003	15851	387	-679	1805	18	-28	215	-106	311	1225	20
2004	15865	387	-679	1805	18	-28	215	-106	311	1225	20
2005	15870	363	-735	1842	-7	-40	196	-109	301	1226	20
2006	15871	370	-818	1879	-24	-62	165	-109	301	1226	20
2007	15884	370	-818	1879	-24	-62	165	-114	301	1223	20
2008	15891	375	-888	1897	-25	-94	125	-114	301	1223	20
2009	15891	379	-950	1920	-17	-133	93	-108	310	1220	20
2010	15900	379	-950	1920	-17	-133	93	-108	310	1220	20
2011	15906	394	-993	1930	0	-175	81	-107	301	1233	20
2012	15919	413	-1025	1962	22	-216	81	-107	301	1233	20
2013	15924	413	-1025	1962	22	-216	81	-115	300	1214	20
2014	15925	440	-1051	1981	45	-249	88	-112	309	1215	20
2015	15938	481	-1077	1996	69	-279	93	-112	309	1215	20
2016	15945	481	-1077	1996	69	-279	93	-112	309	1215	20
2017	15945	529	-1071	2009	86	-297	84	-111	309	1228	20
2018	15961	573	-1060	2003	87	-295	75	-109	311	1221	20
2019	15966	595	-1072	2016	69	-276	73	-109	311	1221	20
2020	15967	595	-1072	2016	40	-243	60	-109	312	1217	20
2021	15980	607	-1114	2042	40	-243	60	-109	312	1217	20
2022	15981	625	-1194	2033	14	-200	29	-111	315	1220	20
2023	15994	592	-1291	2046	3	-155	-19	-111	315	1220	20
2024	16001	592	-1291	2046	3	-155	-19	-108	317	1230	20
2025	16001	552	-1408	2074	9	-115	-70	-119	309	1228	20
2026	16018	522	-1506	2073	42	-86	-114	-119	309	1228	20
2027	16018	494	-1585	2071	96	-73	-164	-112	313	1222	20
2028	16034	446	-1636	2036	173	-75	-201	-112	313	1222	20
2029	16034	446	-1636	2036	263	-67	-210	-117	311	1229	20
2030	16049	391	-1675	1983	263	-67	-210	-123	315	1214	20
2031	16055	366	-1699	1939	366	-55	-183	-123	315	1214	20
2032	16055	312	-1667	1868	488	-45	-132	-111	319	1212	20
2033	16069	312	-1667	1868	488	-45	-132	-111	319	1212	20
2034	16076	295	-1595	1800	610	-38	-61	-118	307	1220	20
2035	16076	287	-1468	1728	720	-41	14	-118	307	1220	20
2036	16090	287	-1468	1728	720	-41	14	-109	318	1207	20
2037	16095	297	-1311	1642	813	-61	65	-109	318	1207	20
2038	16096	316	-1190	1557	884	-94	86	-110	302	1200	20
2039	16109	316	-1190	1557	884	-94	86	-110	302	1200	20
2040	16110	330	-1061	1462	939	-123	78	-113	303	1185	20
2041	16116	327	-896	1389	968	-137	54	-113	303	1185	20
2042	16130	324	-721	1333	963	-133	43	-116	296	1181	20
2043	16130	324	-721	1333	963	-133	43	-116	296	1181	20
2044	16143	337	-575	1300	920	-117	54	-107	291	1178	20
2045	16150	339	-461	1301	840	-96	83	-107	291	1178	20
2046	16150	339	-461	1297	734	-57	116	-121	290	1165	20
2047	16164	348	-397	1297	734	-57	116	-121	290	1165	20
2048	16170	339	-402	1335	611	7	132	-107	273	1159	20
2049	16171	298	-523	1447	388	145	50	-111	271	1156	20
2050	16194	298	-523	1447	388	145	50	-115	269	1146	20
2051	16201	242	-604	1501	301	185	-33	-115	269	1146	20
2052	16201	181	-704	1554	234	201	-110	-114	273	1153	20
2053	16213	125	-770	1586	180	202	-160	-105	277	1147	20
2054	16217	93	-816	1625	141	197	-176	-105	277	1147	20
2055	16232	93	-816	1625	141	197	-176	-112	281	1141	20
2056	16239	68	-863	1651	105	192	-165	-112	281	1141	20
2057	16239	57	-906	1681	71	182	-150	-112	273	1136	20
2058	16253	57	-906	1681	71	182	-150	-112	273	1136	20
2059	16253	43	-922	1721	43	169	-141	-105	285	1142	20
2060	16268	59	-908	1731	12	149	-141	-101	274	1139	20
2061	16274	59	-908	1731	-28	131	-155	-101	274	1139	20
2062	16274	76	-886	1743	-28	131	-155	-100	281	1137	20
2063	16289	95	-892	1734	-75	122	-186	-100	281	1137	20
2064	16295	83	-914	1741	-126	127	-225	-108	276	1142	20
2065	16295	90	-955	1744	-176	138	-252	-108	276	1142	20
2066	16311	90	-955	1744	-176	138	-252	-104	282	1134	20
2067	16314	82	-1013	1741	-210	149	-275	-104	282	1134	20
2068	16318	76	-1035	1717	-220	158	-291	-118	283	1131	20
2069	16332	76	-1035	1717	-209	158	-296	-112	282	1138	20
2070	16332	52	-1062	1700	-209	158	-296	-112	282	1138	20
2071	16346	54	-1067	1673	-178	147	-289	-102	288	1139	20
2072	16351	57	-1025	1660	-131	122	-265	-102	288	1139	20
2073	16352	57	-1025	1660	-131	122	-265	-110	274	1142	20
2074	16365	78	-933	1613	-77	91	-235	-110	274	1142	20
2075	16366	103	-813	1577	-38	57	-203	-115	278	1141	20
2076	16379	103	-813	1577	-38	57	-203	-115	278	1141	20
2077	16386	151	-694	1552	-26	24	-171	-108	285	1141	20
2078	16386	215	-615	1540	-38	-13	-157	-108	285	1141	20
2079	16400	278	-542	1543	-73	-44	-186	-110	282	1146	20
2080	16405	278	-542	1543	-73	-44	-186	-110	282	1146	20
2081	16406	355	-471	1567	-192	-101	-338	-108	289	1143	20
2082	16424	355	-471	1567	-192	-101	-338	-117	288	1146	20
2083	16425	382	-506	1594	-260	-114	-440	-117	288	1146	20
2084	16438	424	-549	1614	-320	-128	-559	-118	289	1158	20
2085	16445	424	-549	1614	-320	-128	-559	-118	289	1158	20
2086	16445	436	-596	1648	-374	-143	-673	-128	287	1166	20
2087	16459	473	-634	1667	-424	-157	-752	-128	287	1166	20
2088	16464	473	-634	1667	-424	-157	-752	-134	293	1167	20
2089	16465	496	-670	1689	-471	-159	-797	-134	293	1167	20
2090	16478	543	-709	1696	-513	-151	-823	-140	286	1162	20
2091	16479	582	-728	1716	-547	-116	-842	-150	296	1179	20
2092	16493	582	-728	1716	-547	-116	-842	-150	296	1179	20
2093	16499	602	-770	1736	-577	-43	-848	-150	296	1179	20
2094	16500	603	-838	1765	-599	63	-832	-155	301	1179	20
2095	16514	603	-838	1765	-599	63	-832	-166	305	1185	20
2096	16514	586	-902	1794	-605	185	-807	-166	305	1185	20
2097	16520	546	-974	1823	-592	312	-781	-175	305	1181	20
2098	16535	493	-1024	1846	-568	433	-755	-175	305	1181	20
2099	16542	493	-1024	1846	-568	433	-755	-169	305	1193	20
2100	16542	433	-1052	1867	-534	541	-724	-169	305	1193	20
2101	16556	359	-1101	1899	-493	621	-689	-175	299	1196	20
2102	16556	321	-1142	1929	-451	661	-663	-178	306	1198	20
2103	16570	321	-1142	1929	-451	661	-663	-178	306	1198	20
2104	16575	267	-1153	1935	-406	657	-650	-178	306	1198	20
2105	16576	235	-1136	1923	-357	630	-654	-175	306	1195	20
2106	16590	235	-1136	1923	-357	630	-654	-176	303	1203	20
2107	16590	214	-1108	1911	-307	595	-672	-176	303	1203	20
2108	16604	211	-1062	1913	-263	562	-705	-177	305	1202	20
2109	16610	211	-1062	1913	-263	562	-705	-177	305	1202	20
2110	16610	200	-953	1890	-204	487	-805	-194	300	1200	20
2111	16628	200	-953	1890	-204	487	-805	-194	300	1200	20
2112	16628	191	-920	1871	-192	457	-858	-187	307	1202	20
2113	16642	194	-900	1873	-185	436	-907	-197	301	1205	20
2114	16648	194	-900	1873	-185	436	-907	-197	301	1205	20
2115	16649	201	-895	1882	-183	420	-945	-209	298	1207	20
2116	16663	204	-879	1903	-187	397	-974	-209	298	1207	20
2117	16669	204	-879	1903	-187	397	-974	-213	305	1202	20
2118	16669	220	-865	1911	-194	376	-991	-213	305	1202	20
2119	16684	230	-858	1918	-203	373	-1000	-214	298	1201	20
2120	16690	253	-835	1922	-218	386	-1010	-214	298	1201	20
2121	16690	253	-835	1922	-248	413	-1012	-234	292	1207	20
2122	16705	275	-808	1926	-248	413	-1012	-234	292	1207	20
2123	16705	297	-813	1922	-298	444	-1008	-232	294	1212	20
2124	16719	314	-874	1913	-359	483	-1019	-234	291	1198	20
2125	16723	308	-981	1929	-414	529	-1059	-234	291	1198	20
2126	16737	308	-981	1929	-414	574	-1130	-247	286	1209	20
2127	16742	287	-1092	1960	-457	574	-1130	-247	286	1209	20
2128	16743	226	-1204	1969	-482	610	-1193	-250	287	1213	20
2129	16756	164	-1282	1968	-486	638	-1226	-250	287	1213	20
2130	16763	164	-1282	1968	-486	638	-1226	-266	277	1215	20
2131	16763	136	-1376	1991	-460	662	-1224	-268	283	1213	20
2132	16777	98	-1467	1994	-415	664	-1216	-268	283	1213	20
2133	16783	98	-1467	1994	-415	664	-1216	-277	281	1213	20
2134	16784	72	-1542	1949	-347	622	-1219	-277	281	1213	20
2135	16797	64	-1560	1933	-256	549	-1231	-286	284	1206	20
2136	16802	64	-1560	1933	-256	549	-1231	-286	284	1206	20
2137	16803	66	-1527	1885	-167	474	-1231	-296	277	1209	20
2138	16816	104	-1449	1834	-84	410	-1207	-296	277	1209	20
2139	16817	168	-1351	1772	-15	365	-1170	-299	265	1215	20
2140	16833	168	-1351	1772	30	354	-1137	-299	265	1215	20
2141	16834	236	-1261	1708	30	354	-1137	-313	268	1208	20
2142	16847	294	-1188	1662	53	382	-1116	-321	253	1210	20
2143	16854	327	-1126	1621	48	436	-1105	-321	253	1210	20
2144	16854	327	-1126	1621	48	502	-1090	-325	251	1198	20
2145	16868	319	-1091	1576	32	502	-1090	-325	251	1198	20
2146	16873	301	-1108	1555	15	573	-1067	-324	243	1202	20
2147	16874	301	-1108	1555	15	573	-1067	-324	243	1202	20
2148	16886	276	-1150	1532	-1	634	-1040	-324	243	1202	20
2149	16892	251	-1213	1530	-5	665	-1011	-333	234	1196	20
2150	16892	251	-1213	1530	-5	665	-1011	-341	233	1186	20
2151	16906	225	-1249	1507	7	672	-983	-341	233	1186	20
2152	16911	204	-1245	1483	39	668	-954	-341	233	1186	20
2153	16912	204	-1245	1483	39	668	-954	-350	228	1185	20
2154	16925	188	-1190	1472	75	661	-924	-342	221	1181	20
2155	16929	206	-1114	1456	102	642	-899	-348	214	1173	20
2156	16944	208	-1048	1426	112	610	-881	-348	214	1173	20
2157	16945	226	-993	1405	101	579	-881	-342	217	1181	20
2158	16959	226	-993	1405	101	579	-881	-342	217	1181	20
2159	16965	240	-939	1379	68	556	-892	-352	206	1177	20
2160	16965	241	-913	1360	23	549	-900	-352	206	1177	20
2161	16979	258	-883	1348	-36	556	-893	-363	204	1176	20
2162	16984	258	-883	1348	-36	556	-893	-363	204	1176	20
2163	16985	245	-886	1332	-98	574	-860	-361	201	1160	20
2164	16997	245	-886	1332	-98	574	-860	-361	201	1160	20
2165	17003	242	-901	1335	-152	603	-807	-358	199	1155	20
2166	17003	209	-919	1358	-196	640	-745	-358	199	1155	20
2167	17018	200	-909	1380	-229	672	-677	-358	195	1143	20
2168	17024	200	-909	1380	-229	672	-677	-358	195	1143	20
2169	17024	165	-881	1394	-256	691	-604	-354	190	1146	20
2170	17042	160	-858	1414	-282	699	-528	-352	200	1140	20
2171	17042	154	-847	1445	-312	696	-463	-352	200	1140	20
2172	17058	151	-843	1482	-342	679	-425	-350	196	1140	20
2173	17058	149	-837	1495	-369	639	-419	-350	196	1140	20
2174	17072	149	-837	1495	-369	639	-419	-352	188	1145	20
2175	17078	153	-834	1544	-396	584	-439	-352	188	1145	20
2176	17078	139	-836	1562	-419	519	-477	-355	186	1141	20
2177	17092	139	-836	1562	-419	519	-477	-355	186	1141	20
2178	17098	151	-826	1602	-444	449	-515	-349	184	1142	20
2179	17098	173	-841	1643	-467	381	-546	-349	184	1142	20
2180	17110	173	-841	1643	-467	381	-546	-352	189	1157	20
2181	17115	197	-846	1675	-485	321	-574	-352	189	1157	20
2182	17116	223	-875	1687	-500	272	-594	-363	189	1146	20
2183	17129	223	-875	1687	-500	272	-594	-363	189	1146	20
2184	17134	246	-898	1713	-510	247	-605	-357	192	1154	20
2185	17137	254	-931	1742	-519	244	-607	-362	190	1148	20
2186	17151	254	-931	1742	-519	244	-607	-362	190	1148	20
2187	17151	271	-947	1769	-530	251	-596	-365	186	1155	20
2188	17165	280	-1005	1797	-543	259	-575	-365	186	1155	20
2189	17170	280	-1005	1797	-543	259	-575	-361	192	1165	20
2190	17171	291	-1047	1832	-552	271	-554	-361	192	1165	20
2191	17184	278	-1084	1846	-558	293	-528	-366	192	1167	20
2192	17191	273	-1158	1881	-556	319	-503	-366	192	1167	20
2193	17191	262	-1205	1920	-536	345	-485	-369	189	1167	20
2194	17207	262	-1205	1920	-536	345	-485	-369	189	1167	20
2195	17213	234	-1241	1931	-502	376	-468	-359	196	1165	20
2196	17214	206	-1270	1954	-458	402	-442	-366	190	1173	20
2197	17229	206	-1270	1954	-458	402	-442	-366	190	1173	20
2198	17229	121	-1296	1963	-352	428	-357	-364	187	1161	20
2199	17249	101	-1301	1962	-294	420	-317	-368	185	1169	20
2200	17249	101	-1301	1962	-294	420	-317	-368	185	1169	20
2201	17263	66	-1277	1955	-234	397	-288	-358	192	1164	20
2202	17269	38	-1243	1941	-181	362	-264	-358	192	1164	20
2203	17270	36	-1218	1919	-138	317	-247	-360	198	1162	20
2204	17285	36	-1218	1919	-138	317	-247	-360	198	1162	20
2205	17286	23	-1174	1881	-101	262	-241	-355	196	1161	20
2206	17300	19	-1144	1858	-68	209	-241	-357	195	1163	20
2207	17306	19	-1144	1858	-68	209	-241	-357	195	1163	20
2208	17306	16	-1114	1841	-40	157	-247	-363	189	1161	20
2209	17321	10	-1072	1830	-19	105	-258	-363	189	1161	20
2210	17327	8	-1038	1806	-3	47	-266	-366	183	1174	20
2211	17327	10	-1022	1763	12	-4	-270	-366	183	1174	20
2212	17340	10	-1022	1763	12	-4	-270	-362	178	1154	20
2213	17344	22	-1024	1740	25	-49	-276	-367	186	1168	20
2214	17357	32	-1013	1726	36	-85	-272	-367	186	1168	20
2215	17364	32	-1013	1726	36	-85	-272	-361	184	1158	20
2216	17364	42	-996	1711	42	-115	-261	-361	184	1158	20
2217	17378	47	-1003	1692	45	-140	-245	-368	183	1160	20
2218	17384	58	-994	1682	45	-161	-227	-368	183	1160	20
2219	17384	65	-982	1673	47	-173	-204	-372	178	1163	20
2220	17399	65	-982	1673	47	-173	-204	-372	178	1163	20
2221	17400	73	-978	1666	46	-178	-175	-371	181	1174	20
2222	17413	93	-994	1672	45	-178	-146	-371	181	1174	20
2223	17420	93	-994	1672	45	-178	-146	-373	182	1156	20
